ticket_id,device_id,firmware_version,created_at,error_code,issue_type,resolution,rma_issued
TKT_558084,DEV_0165,10.183.6,2083-06-16 00:00:00,ERR_UPDATE_107,connectivity,workaround,0
TKT_596202,DEV_0260,10.37.0,2035-02-02 00:00:00,ERR_CRASH_109,performance,rma,1
TKT_574319,DEV_0431,10.128.4,2063-12-09 00:00:00,ERR_BOOT_104,update_failure,workaround,0
TKT_951817,DEV_0158,10.130.0,2064-05-16 00:00:00,ERR_STREAM_109,performance,workaround,0
TKT_226823,DEV_0064,10.125.2,2063-06-01 00:00:00,ERR_CRASH_109,hardware,no_issue,0
TKT_466048,DEV_0181,10.151.6,2073-06-01 00:00:00,ERR_UPDATE_100,update_failure,fixed,0
TKT_548833,DEV_0279,10.53.0,2040-02-02 00:00:00,ERR_CRASH_105,hardware,fixed,0
TKT_836718,DEV_0337,10.175.4,2079-02-20 00:00:00,ERR_NETWORK_107,crash,no_issue,0
TKT_124301,DEV_0347,10.148.0,2072-02-21 00:00:00,ERR_UPDATE_103,connectivity,fixed,0
TKT_473854,DEV_0091,10.41.8,2037-04-08 00:00:00,ERR_BOOT_104,update_failure,no_issue,0
TKT_734773,DEV_0496,10.111.6,2059-10-14 00:00:00,ERR_STREAM_104,hardware,rma,1
TKT_575001,DEV_0411,10.207.1,2092-04-16 00:00:00,ERR_CRASH_100,connectivity,fixed,0
TKT_831844,DEV_0212,10.203.2,2091-01-28 00:00:00,ERR_UPDATE_104,connectivity,workaround,0
TKT_290523,DEV_0075,10.194.13,2087-08-12 00:00:00,ERR_UPDATE_109,connectivity,fixed,0
TKT_817425,DEV_0144,10.194.6,2087-02-18 00:00:00,ERR_CRASH_109,hardware,fixed,0
TKT_339903,DEV_0166,10.133.2,2066-01-13 00:00:00,ERR_CRASH_105,connectivity,no_issue,0
TKT_581196,DEV_0212,10.70.0,2046-02-05 00:00:00,ERR_UPDATE_107,hardware,fixed,0
TKT_536119,DEV_0084,10.133.1,2066-01-08 00:00:00,ERR_BOOT_108,performance,no_issue,0
TKT_442359,DEV_0223,10.32.5,2034-07-13 00:00:00,ERR_NETWORK_106,crash,no_issue,0
TKT_465695,DEV_0205,10.87.4,2051-02-07 00:00:00,ERR_CRASH_105,crash,rma,1
TKT_840839,DEV_0093,10.133.1,2065-12-21 00:00:00,ERR_STREAM_103,connectivity,no_issue,0
TKT_232450,DEV_0220,10.109.6,2058-03-09 00:00:00,ERR_BOOT_101,connectivity,workaround,0
TKT_168934,DEV_0440,10.113.2,2060-06-28 00:00:00,ERR_UPDATE_106,update_failure,rma,1
TKT_558798,DEV_0083,10.123.6,2063-03-19 00:00:00,ERR_NETWORK_109,crash,workaround,0
TKT_438079,DEV_0303,10.131.0,2064-11-30 00:00:00,ERR_BOOT_101,crash,fixed,0
TKT_286596,DEV_0448,10.133.6,2066-04-14 00:00:00,ERR_CRASH_100,performance,fixed,0
TKT_726757,DEV_0155,10.123.0,2062-11-10 00:00:00,ERR_STREAM_101,crash,no_issue,0
TKT_598365,DEV_0348,10.189.6,2085-11-13 00:00:00,ERR_STREAM_101,crash,rma,1
TKT_504837,DEV_0372,10.187.0,2085-02-03 00:00:00,ERR_CRASH_109,crash,fixed,0
TKT_756549,DEV_0225,10.117.2,2061-05-24 00:00:00,ERR_BOOT_104,performance,workaround,0
TKT_680991,DEV_0381,10.130.4,2064-07-26 00:00:00,ERR_UPDATE_106,hardware,fixed,0
TKT_111067,DEV_0295,10.151.1,2073-01-06 00:00:00,ERR_CRASH_100,update_failure,rma,1
TKT_265674,DEV_0230,10.88.0,2051-04-24 00:00:00,ERR_BOOT_101,connectivity,no_issue,0
TKT_580731,DEV_0152,10.99.5,2055-01-12 00:00:00,ERR_BOOT_104,connectivity,fixed,0
TKT_204561,DEV_0237,10.53.3,2040-04-23 00:00:00,ERR_NETWORK_105,hardware,fixed,0
TKT_662204,DEV_0111,10.55.5,2041-05-14 00:00:00,ERR_CRASH_106,connectivity,fixed,0
TKT_188455,DEV_0306,10.27.3,2031-11-14 00:00:00,ERR_STREAM_109,hardware,rma,1
TKT_234473,DEV_0066,10.166.1,2076-12-29 00:00:00,ERR_BOOT_105,performance,no_issue,0
TKT_531636,DEV_0108,10.118.2,2061-09-19 00:00:00,ERR_BOOT_103,update_failure,workaround,0
TKT_175172,DEV_0223,10.122.1,2062-09-20 00:00:00,ERR_NETWORK_106,connectivity,fixed,0
TKT_253238,DEV_0384,10.175.1,2079-01-16 00:00:00,ERR_NETWORK_109,update_failure,fixed,0
TKT_116165,DEV_0095,10.146.6,2071-10-20 00:00:00,ERR_STREAM_106,crash,fixed,0
TKT_741848,DEV_0033,10.134.1,2066-07-08 00:00:00,ERR_UPDATE_108,crash,rma,1
TKT_858014,DEV_0301,10.102.2,2055-08-13 00:00:00,ERR_UPDATE_109,hardware,workaround,0
TKT_787258,DEV_0013,10.196.1,2088-01-26 00:00:00,ERR_CRASH_103,update_failure,fixed,0
TKT_824585,DEV_0068,10.72.1,2047-01-27 00:00:00,ERR_NETWORK_106,crash,workaround,0
TKT_810894,DEV_0241,10.96.0,2053-09-25 00:00:00,ERR_STREAM_102,hardware,fixed,0
TKT_737474,DEV_0159,10.51.1,2039-06-17 00:00:00,ERR_STREAM_101,performance,workaround,0
TKT_925773,DEV_0210,10.27.16,2032-09-22 00:00:00,ERR_CRASH_109,update_failure,no_issue,0
TKT_583078,DEV_0228,10.191.2,2086-02-25 00:00:00,ERR_NETWORK_100,crash,fixed,0
TKT_593000,DEV_0339,10.117.1,2061-05-15 00:00:00,ERR_CRASH_102,crash,workaround,0
TKT_506133,DEV_0172,10.68.2,2045-05-19 00:00:00,ERR_CRASH_101,connectivity,rma,1
TKT_809336,DEV_0047,10.4.4,2024-11-20 00:00:00,ERR_NETWORK_107,hardware,fixed,0
TKT_616143,DEV_0370,10.133.4,2066-03-10 00:00:00,ERR_CRASH_108,crash,no_issue,0
TKT_617783,DEV_0333,10.125.1,2063-05-10 00:00:00,ERR_CRASH_103,hardware,rma,1
TKT_437693,DEV_0362,10.201.1,2090-02-27 00:00:00,ERR_CRASH_100,crash,workaround,0
TKT_792398,DEV_0123,10.192.0,2086-05-22 00:00:00,ERR_NETWORK_105,hardware,fixed,0
TKT_509243,DEV_0038,10.194.8,2087-04-21 00:00:00,ERR_STREAM_100,update_failure,no_issue,0
TKT_235360,DEV_0013,10.88.0,2051-04-21 00:00:00,ERR_UPDATE_101,crash,fixed,0
TKT_582940,DEV_0074,10.203.0,2090-12-01 00:00:00,ERR_BOOT_109,crash,fixed,0
TKT_779122,DEV_0338,10.176.16,2080-05-04 00:00:00,ERR_UPDATE_102,connectivity,fixed,0
TKT_914664,DEV_0444,10.40.8,2036-06-08 00:00:00,ERR_CRASH_109,update_failure,no_issue,0
TKT_886738,DEV_0461,10.111.0,2059-05-05 00:00:00,ERR_CRASH_102,crash,rma,1
TKT_571210,DEV_0287,10.189.5,2085-10-16 00:00:00,ERR_BOOT_100,update_failure,fixed,0
TKT_794683,DEV_0318,10.141.2,2069-01-12 00:00:00,ERR_NETWORK_100,crash,workaround,0
TKT_179037,DEV_0059,10.62.5,2043-12-29 00:00:00,ERR_BOOT_108,update_failure,no_issue,0
TKT_489350,DEV_0123,10.27.0,2031-09-21 00:00:00,ERR_BOOT_103,connectivity,workaround,0
TKT_857303,DEV_0367,10.90.4,2052-05-08 00:00:00,ERR_BOOT_101,hardware,no_issue,0
TKT_558936,DEV_0130,10.66.2,2044-11-28 00:00:00,ERR_NETWORK_100,performance,no_issue,0
TKT_848598,DEV_0236,10.133.8,2066-05-21 00:00:00,ERR_BOOT_104,performance,fixed,0
TKT_508521,DEV_0335,10.125.2,2063-05-19 00:00:00,ERR_UPDATE_107,connectivity,workaround,0
TKT_888205,DEV_0461,10.175.4,2079-03-26 00:00:00,ERR_UPDATE_104,crash,fixed,0
TKT_292724,DEV_0464,10.60.7,2043-01-21 00:00:00,ERR_BOOT_107,crash,workaround,0
TKT_452716,DEV_0192,10.175.2,2079-01-09 00:00:00,ERR_UPDATE_101,update_failure,workaround,0
TKT_946100,DEV_0186,10.151.0,2073-01-28 00:00:00,ERR_BOOT_109,performance,workaround,0
TKT_107090,DEV_0294,10.102.1,2055-07-19 00:00:00,ERR_UPDATE_109,performance,workaround,0
TKT_476709,DEV_0407,10.166.3,2077-02-15 00:00:00,ERR_STREAM_105,performance,fixed,0
TKT_694240,DEV_0367,10.11.0,2026-03-13 00:00:00,ERR_CRASH_105,performance,rma,1
TKT_664629,DEV_0065,10.158.0,2075-02-18 00:00:00,ERR_STREAM_102,hardware,rma,1
TKT_897718,DEV_0217,10.7.4,2025-07-16 00:00:00,ERR_NETWORK_107,update_failure,workaround,0
TKT_556051,DEV_0290,10.114.1,2060-12-13 00:00:00,ERR_CRASH_107,hardware,workaround,0
TKT_225688,DEV_0151,10.139.3,2068-02-22 00:00:00,ERR_UPDATE_109,performance,fixed,0
TKT_122498,DEV_0139,10.131.4,2065-01-28 00:00:00,ERR_UPDATE_104,performance,workaround,0
TKT_366181,DEV_0039,10.22.5,2030-03-22 00:00:00,ERR_CRASH_100,connectivity,rma,1
TKT_705044,DEV_0130,10.140.0,2068-03-06 00:00:00,ERR_STREAM_102,update_failure,workaround,0
TKT_669643,DEV_0218,10.143.9,2070-07-19 00:00:00,ERR_NETWORK_108,crash,no_issue,0
TKT_798624,DEV_0405,10.204.1,2091-07-11 00:00:00,ERR_UPDATE_101,performance,workaround,0
TKT_259509,DEV_0270,10.167.1,2077-03-29 00:00:00,ERR_CRASH_101,hardware,fixed,0
TKT_408094,DEV_0242,10.89.10,2051-12-19 00:00:00,ERR_NETWORK_100,crash,workaround,0
TKT_121926,DEV_0096,10.92.3,2052-12-20 00:00:00,ERR_UPDATE_109,performance,no_issue,0
TKT_864137,DEV_0182,10.196.8,2088-08-05 00:00:00,ERR_BOOT_107,update_failure,rma,1
TKT_195036,DEV_0019,10.194.3,2086-11-19 00:00:00,ERR_BOOT_108,crash,fixed,0
TKT_478604,DEV_0128,10.166.1,2077-01-06 00:00:00,ERR_NETWORK_106,connectivity,workaround,0
TKT_298264,DEV_0059,10.55.10,2041-09-05 00:00:00,ERR_NETWORK_108,update_failure,workaround,0
TKT_896100,DEV_0072,10.56.1,2042-03-20 00:00:00,ERR_UPDATE_100,hardware,no_issue,0
TKT_134197,DEV_0245,10.189.2,2085-09-15 00:00:00,ERR_STREAM_105,update_failure,fixed,0
TKT_941129,DEV_0373,10.12.5,2026-09-24 00:00:00,ERR_BOOT_108,performance,fixed,0
TKT_888054,DEV_0275,10.194.12,2087-07-20 00:00:00,ERR_BOOT_100,performance,workaround,0
TKT_107455,DEV_0154,10.176.0,2079-04-12 00:00:00,ERR_NETWORK_101,crash,no_issue,0
TKT_836604,DEV_0248,10.177.1,2081-05-01 00:00:00,ERR_NETWORK_100,hardware,fixed,0
TKT_697732,DEV_0249,10.135.2,2066-10-03 00:00:00,ERR_UPDATE_103,performance,workaround,0
TKT_643396,DEV_0054,10.169.3,2078-01-31 00:00:00,ERR_CRASH_108,connectivity,workaround,0
TKT_937144,DEV_0003,10.113.6,2060-09-03 00:00:00,ERR_NETWORK_106,connectivity,workaround,0
TKT_970159,DEV_0441,10.197.2,2088-12-13 00:00:00,ERR_CRASH_103,crash,fixed,0
TKT_445106,DEV_0022,10.181.1,2082-06-09 00:00:00,ERR_CRASH_109,performance,rma,1
TKT_506051,DEV_0333,10.131.3,2064-12-16 00:00:00,ERR_CRASH_100,hardware,workaround,0
TKT_202489,DEV_0176,10.110.9,2059-02-21 00:00:00,ERR_CRASH_101,connectivity,fixed,0
TKT_284914,DEV_0257,10.19.2,2029-06-01 00:00:00,ERR_STREAM_101,update_failure,rma,1
TKT_617406,DEV_0491,10.111.8,2059-11-19 00:00:00,ERR_NETWORK_102,update_failure,rma,1
TKT_174053,DEV_0321,10.210.0,2092-08-06 00:00:00,ERR_BOOT_105,performance,rma,1
TKT_906010,DEV_0088,10.26.2,2031-07-29 00:00:00,ERR_CRASH_102,hardware,rma,1
TKT_534560,DEV_0040,10.112.0,2060-01-22 00:00:00,ERR_UPDATE_100,update_failure,workaround,0
TKT_966485,DEV_0400,10.139.2,2067-12-30 00:00:00,ERR_CRASH_104,update_failure,workaround,0
TKT_757459,DEV_0209,10.96.5,2054-03-10 00:00:00,ERR_BOOT_108,hardware,fixed,0
TKT_789870,DEV_0317,10.176.9,2079-11-19 00:00:00,ERR_BOOT_100,hardware,no_issue,0
TKT_600817,DEV_0026,10.196.1,2088-01-15 00:00:00,ERR_UPDATE_107,hardware,no_issue,0
TKT_868489,DEV_0175,10.142.5,2069-11-08 00:00:00,ERR_NETWORK_100,update_failure,fixed,0
TKT_287663,DEV_0384,10.164.1,2076-07-14 00:00:00,ERR_NETWORK_101,update_failure,fixed,0
TKT_558971,DEV_0029,10.6.2,2025-05-01 00:00:00,ERR_STREAM_105,crash,workaround,0
TKT_389269,DEV_0094,10.201.4,2090-05-30 00:00:00,ERR_NETWORK_108,hardware,fixed,0
TKT_667925,DEV_0029,10.187.3,2085-04-22 00:00:00,ERR_BOOT_107,performance,rma,1
TKT_455924,DEV_0329,10.123.0,2062-11-28 00:00:00,ERR_BOOT_102,hardware,workaround,0
TKT_497876,DEV_0077,10.177.4,2081-07-22 00:00:00,ERR_CRASH_106,update_failure,no_issue,0
TKT_238157,DEV_0118,10.21.4,2029-10-18 00:00:00,ERR_STREAM_106,performance,no_issue,0
TKT_702369,DEV_0004,10.110.2,2058-06-13 00:00:00,ERR_NETWORK_101,performance,no_issue,0
TKT_191125,DEV_0358,10.50.3,2039-02-09 00:00:00,ERR_STREAM_101,crash,no_issue,0
TKT_573833,DEV_0393,10.172.1,2078-08-01 00:00:00,ERR_UPDATE_108,performance,workaround,0
TKT_162507,DEV_0257,10.183.5,2083-04-28 00:00:00,ERR_CRASH_109,performance,fixed,0
TKT_784770,DEV_0045,10.46.3,2038-02-04 00:00:00,ERR_BOOT_100,hardware,no_issue,0
TKT_746062,DEV_0169,10.135.1,2066-09-20 00:00:00,ERR_UPDATE_100,crash,fixed,0
TKT_387149,DEV_0067,10.25.1,2030-07-19 00:00:00,ERR_STREAM_109,update_failure,no_issue,0
TKT_749429,DEV_0146,10.131.8,2065-06-17 00:00:00,ERR_NETWORK_101,performance,no_issue,0
TKT_190149,DEV_0427,10.112.1,2060-03-05 00:00:00,ERR_BOOT_106,hardware,workaround,0
TKT_103040,DEV_0380,10.207.0,2092-04-20 00:00:00,ERR_BOOT_102,hardware,no_issue,0
TKT_632458,DEV_0141,10.191.1,2086-01-30 00:00:00,ERR_CRASH_106,update_failure,no_issue,0
TKT_238737,DEV_0347,10.54.1,2040-09-13 00:00:00,ERR_CRASH_106,crash,workaround,0
TKT_118613,DEV_0402,10.200.0,2089-12-19 00:00:00,ERR_STREAM_106,hardware,no_issue,0
TKT_347144,DEV_0459,10.25.5,2030-11-10 00:00:00,ERR_CRASH_106,update_failure,workaround,0
TKT_627173,DEV_0494,10.146.6,2071-10-05 00:00:00,ERR_UPDATE_105,performance,fixed,0
TKT_478325,DEV_0058,10.182.3,2082-10-17 00:00:00,ERR_STREAM_104,crash,no_issue,0
TKT_680473,DEV_0446,10.53.2,2040-03-28 00:00:00,ERR_UPDATE_108,crash,no_issue,0
TKT_976986,DEV_0262,10.161.1,2075-09-27 00:00:00,ERR_STREAM_101,update_failure,rma,1
TKT_911844,DEV_0485,10.14.1,2028-01-31 00:00:00,ERR_CRASH_106,crash,fixed,0
TKT_352422,DEV_0379,10.146.8,2071-10-25 00:00:00,ERR_STREAM_104,performance,no_issue,0
TKT_380798,DEV_0245,10.109.6,2058-02-13 00:00:00,ERR_UPDATE_104,hardware,workaround,0
TKT_124991,DEV_0032,10.55.2,2041-01-07 00:00:00,ERR_BOOT_106,connectivity,workaround,0
TKT_664266,DEV_0411,10.47.1,2038-05-20 00:00:00,ERR_STREAM_108,performance,no_issue,0
TKT_298045,DEV_0458,10.136.1,2066-11-28 00:00:00,ERR_NETWORK_107,crash,workaround,0
TKT_301009,DEV_0475,10.176.18,2080-06-23 00:00:00,ERR_UPDATE_104,update_failure,workaround,0
TKT_388157,DEV_0169,10.62.5,2044-01-03 00:00:00,ERR_STREAM_107,update_failure,fixed,0
TKT_136799,DEV_0270,10.8.0,2025-08-17 00:00:00,ERR_STREAM_108,connectivity,no_issue,0
TKT_379206,DEV_0027,10.19.2,2029-05-25 00:00:00,ERR_NETWORK_106,update_failure,fixed,0
TKT_586910,DEV_0378,10.89.6,2051-09-25 00:00:00,ERR_NETWORK_105,performance,fixed,0
TKT_567802,DEV_0260,10.140.3,2068-07-28 00:00:00,ERR_UPDATE_101,hardware,workaround,0
TKT_935854,DEV_0285,10.168.0,2077-05-23 00:00:00,ERR_STREAM_104,connectivity,workaround,0
TKT_676276,DEV_0144,10.161.3,2075-12-08 00:00:00,ERR_STREAM_100,hardware,fixed,0
TKT_155597,DEV_0062,10.136.3,2067-02-22 00:00:00,ERR_UPDATE_108,update_failure,no_issue,0
TKT_933443,DEV_0377,10.71.4,2046-08-20 00:00:00,ERR_BOOT_105,performance,workaround,0
TKT_996500,DEV_0376,10.30.2,2033-09-23 00:00:00,ERR_BOOT_102,performance,no_issue,0
TKT_967777,DEV_0242,10.89.8,2051-11-24 00:00:00,ERR_BOOT_103,hardware,fixed,0
TKT_848924,DEV_0428,10.82.1,2050-03-25 00:00:00,ERR_BOOT_106,performance,fixed,0
TKT_772059,DEV_0301,10.109.5,2058-01-18 00:00:00,ERR_STREAM_103,crash,no_issue,0
TKT_639776,DEV_0008,10.157.3,2074-07-13 00:00:00,ERR_UPDATE_109,hardware,workaround,0
TKT_175978,DEV_0219,10.27.19,2033-03-05 00:00:00,ERR_NETWORK_101,hardware,workaround,0
TKT_898750,DEV_0377,10.15.6,2028-06-24 00:00:00,ERR_BOOT_100,performance,workaround,0
TKT_153228,DEV_0176,10.197.6,2089-04-08 00:00:00,ERR_NETWORK_104,hardware,no_issue,0
TKT_947879,DEV_0345,10.193.1,2086-09-13 00:00:00,ERR_UPDATE_106,update_failure,fixed,0
TKT_572046,DEV_0269,10.192.0,2086-06-03 00:00:00,ERR_STREAM_102,update_failure,no_issue,0
TKT_770716,DEV_0337,10.154.7,2074-01-18 00:00:00,ERR_STREAM_101,performance,no_issue,0
TKT_741923,DEV_0008,10.55.7,2041-06-13 00:00:00,ERR_NETWORK_108,crash,no_issue,0
TKT_190428,DEV_0272,10.98.5,2054-08-11 00:00:00,ERR_NETWORK_105,performance,workaround,0
TKT_642235,DEV_0454,10.21.3,2029-10-19 00:00:00,ERR_CRASH_106,crash,rma,1
TKT_577009,DEV_0323,10.143.2,2070-02-01 00:00:00,ERR_UPDATE_107,hardware,fixed,0
TKT_939834,DEV_0285,10.82.0,2050-03-21 00:00:00,ERR_NETWORK_100,connectivity,fixed,0
TKT_860218,DEV_0399,10.110.7,2058-12-14 00:00:00,ERR_CRASH_107,crash,no_issue,0
TKT_122316,DEV_0281,10.184.5,2084-01-23 00:00:00,ERR_NETWORK_106,performance,no_issue,0
TKT_886194,DEV_0146,10.194.6,2087-01-22 00:00:00,ERR_STREAM_101,crash,fixed,0
TKT_629183,DEV_0078,10.74.18,2048-12-18 00:00:00,ERR_BOOT_104,crash,fixed,0
TKT_562562,DEV_0353,10.15.5,2028-07-14 00:00:00,ERR_BOOT_107,crash,workaround,0
TKT_464117,DEV_0332,10.158.0,2075-03-17 00:00:00,ERR_STREAM_108,update_failure,workaround,0
TKT_148063,DEV_0449,10.102.2,2055-09-07 00:00:00,ERR_CRASH_109,connectivity,workaround,0
TKT_231231,DEV_0418,10.131.4,2065-01-04 00:00:00,ERR_UPDATE_107,hardware,no_issue,0
TKT_501242,DEV_0392,10.117.5,2061-08-02 00:00:00,ERR_BOOT_105,hardware,workaround,0
TKT_116314,DEV_0255,10.80.0,2049-10-27 00:00:00,ERR_NETWORK_102,update_failure,no_issue,0
TKT_605097,DEV_0215,10.41.6,2037-01-10 00:00:00,ERR_NETWORK_101,connectivity,fixed,0
TKT_765409,DEV_0066,10.188.1,2085-06-13 00:00:00,ERR_UPDATE_108,hardware,fixed,0
TKT_992880,DEV_0350,10.113.1,2060-05-27 00:00:00,ERR_NETWORK_102,hardware,no_issue,0
TKT_633454,DEV_0130,10.194.11,2087-05-31 00:00:00,ERR_CRASH_106,update_failure,fixed,0
TKT_364424,DEV_0158,10.12.9,2027-02-28 00:00:00,ERR_UPDATE_109,hardware,fixed,0
TKT_245655,DEV_0479,10.87.0,2050-11-07 00:00:00,ERR_BOOT_109,connectivity,fixed,0
TKT_284157,DEV_0112,10.71.4,2046-08-16 00:00:00,ERR_NETWORK_105,performance,fixed,0
TKT_254098,DEV_0028,10.102.2,2055-07-29 00:00:00,ERR_NETWORK_102,update_failure,workaround,0
TKT_105208,DEV_0126,10.105.9,2057-02-28 00:00:00,ERR_BOOT_107,performance,rma,1
TKT_159472,DEV_0030,10.122.1,2062-08-10 00:00:00,ERR_UPDATE_106,performance,no_issue,0
TKT_231257,DEV_0405,10.110.9,2059-02-28 00:00:00,ERR_UPDATE_107,connectivity,fixed,0
TKT_157716,DEV_0432,10.85.0,2050-09-05 00:00:00,ERR_NETWORK_107,hardware,workaround,0
TKT_620031,DEV_0315,10.82.2,2050-05-28 00:00:00,ERR_UPDATE_100,update_failure,no_issue,0
TKT_821581,DEV_0445,10.179.4,2082-01-08 00:00:00,ERR_STREAM_105,performance,no_issue,0
TKT_705467,DEV_0253,10.98.5,2054-08-31 00:00:00,ERR_CRASH_107,connectivity,rma,1
TKT_280738,DEV_0091,10.194.13,2087-08-17 00:00:00,ERR_STREAM_100,crash,workaround,0
TKT_426979,DEV_0176,10.13.4,2028-01-12 00:00:00,ERR_STREAM_108,hardware,fixed,0
TKT_914425,DEV_0375,10.157.8,2075-01-03 00:00:00,ERR_CRASH_103,crash,fixed,0
TKT_452155,DEV_0069,10.184.6,2084-04-04 00:00:00,ERR_UPDATE_104,connectivity,no_issue,0
TKT_329133,DEV_0340,10.94.2,2053-03-28 00:00:00,ERR_NETWORK_106,crash,rma,1
TKT_723034,DEV_0250,10.62.4,2043-12-08 00:00:00,ERR_BOOT_106,crash,workaround,0
TKT_786336,DEV_0338,10.164.0,2076-07-08 00:00:00,ERR_BOOT_100,hardware,fixed,0
TKT_223207,DEV_0469,10.105.7,2056-12-31 00:00:00,ERR_BOOT_102,hardware,no_issue,0
TKT_555459,DEV_0281,10.71.10,2046-12-08 00:00:00,ERR_UPDATE_100,crash,workaround,0
TKT_909094,DEV_0043,10.126.0,2063-07-03 00:00:00,ERR_CRASH_108,connectivity,workaround,0
TKT_978682,DEV_0058,10.30.4,2033-11-25 00:00:00,ERR_UPDATE_101,connectivity,rma,1
TKT_882943,DEV_0377,10.164.4,2076-10-08 00:00:00,ERR_CRASH_106,performance,no_issue,0
TKT_128404,DEV_0473,10.94.3,2053-03-07 00:00:00,ERR_CRASH_105,update_failure,no_issue,0
TKT_836579,DEV_0436,10.167.1,2077-05-04 00:00:00,ERR_CRASH_105,connectivity,workaround,0
TKT_823380,DEV_0356,10.27.10,2032-05-05 00:00:00,ERR_BOOT_100,hardware,fixed,0
TKT_978766,DEV_0440,10.160.0,2075-09-11 00:00:00,ERR_UPDATE_102,crash,fixed,0
TKT_679028,DEV_0284,10.4.3,2024-09-30 00:00:00,ERR_STREAM_102,update_failure,fixed,0
TKT_395328,DEV_0260,10.26.0,2031-07-01 00:00:00,ERR_UPDATE_100,crash,rma,1
TKT_458377,DEV_0002,10.168.1,2077-06-09 00:00:00,ERR_BOOT_104,performance,workaround,0
TKT_298207,DEV_0303,10.166.1,2077-01-03 00:00:00,ERR_NETWORK_103,performance,fixed,0
TKT_480662,DEV_0092,10.74.11,2048-07-28 00:00:00,ERR_CRASH_105,update_failure,no_issue,0
TKT_167524,DEV_0103,10.89.10,2052-01-09 00:00:00,ERR_UPDATE_109,connectivity,workaround,0
TKT_846106,DEV_0046,10.65.3,2044-08-14 00:00:00,ERR_STREAM_102,performance,rma,1
TKT_859852,DEV_0474,10.27.14,2032-07-28 00:00:00,ERR_STREAM_102,update_failure,no_issue,0
TKT_719844,DEV_0142,10.55.9,2041-07-26 00:00:00,ERR_UPDATE_108,hardware,rma,1
TKT_597627,DEV_0154,10.176.9,2079-11-25 00:00:00,ERR_STREAM_108,update_failure,workaround,0
TKT_606666,DEV_0335,10.182.1,2082-08-23 00:00:00,ERR_UPDATE_100,performance,fixed,0
TKT_478433,DEV_0327,10.70.2,2046-03-24 00:00:00,ERR_BOOT_103,crash,rma,1
TKT_330270,DEV_0193,10.186.3,2084-12-20 00:00:00,ERR_STREAM_100,update_failure,no_issue,0
TKT_988575,DEV_0032,10.20.0,2029-06-21 00:00:00,ERR_BOOT_107,hardware,rma,1
TKT_718804,DEV_0225,10.184.5,2084-01-24 00:00:00,ERR_NETWORK_108,update_failure,fixed,0
TKT_212274,DEV_0093,10.55.16,2041-12-24 00:00:00,ERR_NETWORK_104,performance,fixed,0
TKT_121517,DEV_0121,10.21.0,2029-08-11 00:00:00,ERR_BOOT_108,update_failure,workaround,0
TKT_362365,DEV_0282,10.142.2,2069-08-26 00:00:00,ERR_STREAM_101,connectivity,fixed,0
TKT_816393,DEV_0070,10.7.2,2025-06-02 00:00:00,ERR_STREAM_103,hardware,fixed,0
TKT_553449,DEV_0274,10.67.0,2045-01-30 00:00:00,ERR_BOOT_103,performance,fixed,0
TKT_793518,DEV_0222,10.160.0,2075-09-09 00:00:00,ERR_STREAM_109,connectivity,no_issue,0
TKT_162823,DEV_0046,10.191.0,2086-03-04 00:00:00,ERR_STREAM_103,hardware,workaround,0
TKT_241138,DEV_0173,10.27.17,2032-11-13 00:00:00,ERR_CRASH_102,connectivity,fixed,0
TKT_334794,DEV_0340,10.150.0,2072-10-16 00:00:00,ERR_UPDATE_103,connectivity,no_issue,0
TKT_785981,DEV_0395,10.41.9,2037-05-13 00:00:00,ERR_BOOT_103,crash,no_issue,0
TKT_146091,DEV_0248,10.60.3,2042-11-03 00:00:00,ERR_NETWORK_106,hardware,fixed,0
TKT_661967,DEV_0205,10.74.12,2048-07-14 00:00:00,ERR_UPDATE_107,hardware,fixed,0
TKT_392793,DEV_0137,10.189.3,2085-10-24 00:00:00,ERR_STREAM_109,performance,fixed,0
TKT_778187,DEV_0081,10.101.1,2055-04-27 00:00:00,ERR_CRASH_100,connectivity,workaround,0
TKT_248990,DEV_0381,10.65.3,2044-07-25 00:00:00,ERR_BOOT_101,connectivity,no_issue,0
TKT_345859,DEV_0146,10.151.1,2073-02-06 00:00:00,ERR_BOOT_103,crash,fixed,0
TKT_514222,DEV_0375,10.177.3,2081-06-12 00:00:00,ERR_UPDATE_107,connectivity,fixed,0
TKT_564312,DEV_0326,10.168.1,2077-07-09 00:00:00,ERR_BOOT_107,update_failure,no_issue,0
TKT_654227,DEV_0447,10.74.7,2048-03-13 00:00:00,ERR_STREAM_106,hardware,no_issue,0
TKT_618222,DEV_0255,10.31.0,2033-11-21 00:00:00,ERR_CRASH_104,hardware,no_issue,0
TKT_405821,DEV_0434,10.110.9,2059-01-17 00:00:00,ERR_CRASH_105,crash,workaround,0
TKT_369924,DEV_0303,10.142.3,2069-10-29 00:00:00,ERR_STREAM_101,connectivity,workaround,0
TKT_126467,DEV_0080,10.118.3,2061-11-05 00:00:00,ERR_NETWORK_107,crash,fixed,0
TKT_623890,DEV_0124,10.167.0,2077-03-27 00:00:00,ERR_CRASH_106,crash,workaround,0
TKT_480286,DEV_0195,10.117.3,2061-06-10 00:00:00,ERR_CRASH_104,crash,workaround,0
TKT_817233,DEV_0023,10.128.7,2064-03-05 00:00:00,ERR_NETWORK_108,update_failure,fixed,0
